縣市別,鄉鎮市區,清運方式,清運路線序號,清運路線名稱,dbid
嘉義縣,溪口鄉,沿線清運(不落地),Q62320001,溪北-溪東-溪西-坪頂,5234837807
嘉義縣,溪口鄉,沿線清運(不落地),Q62320002,美南-美北-本厝-妙崙,5975837833
嘉義縣,溪口鄉,沿線清運(不落地),Q62320003,柳溝-疊溪,5111837819
嘉義縣,溪口鄉,沿線清運(不落地),Q62320004,柴林-林腳-游東-游西,5098837821
嘉義縣,溪口鄉,定點清運,Q62310005,各學校及偏遠路線,5852837845
嘉義縣,新港鄉,沿線清運(不落地),Q61620001,宮前村-共和村-菜公村,5852837540
嘉義縣,新港鄉,沿線清運(不落地),Q61620002,大潭村-西庄村-南崙村-北崙村,5739837552
嘉義縣,新港鄉,沿線清運(不落地),Q61620003,月眉村-月潭村-中洋村-三間村,5616837564
嘉義縣,新港鄉,沿線清運(不落地),Q61620004,福德村-溪北村-安和村-潭大村,5593837576
嘉義縣,新港鄉,沿線清運(不落地),Q61620005,宮後村-古民村-海瀛村-埤子村,5470837588
嘉義縣,新港鄉,沿線清運(不落地),Q61620006,大興村-中庄村-板頭村-南港村,5357837590
嘉義縣,六腳鄉,沿線清運(不落地),Q61520001,灣內線,5357837495
嘉義縣,六腳鄉,沿線清運(不落地),Q61520002,蘇厝線,5234837502
嘉義縣,六腳鄉,沿線清運(不落地),Q61520003,六腳線,5111837514
嘉義縣,六腳鄉,沿線清運(不落地),Q61520004,崩山線,5098837526
嘉義縣,六腳鄉,沿線清運(不落地),Q61520005,蒜頭線,5975837538
嘉義縣,東石鄉,沿線清運(不落地),Q61420001,副瀨村.龍港村.海埔村,5357837390
嘉義縣,東石鄉,沿線清運(不落地),Q61420002,永屯村.三家村,5234837407
嘉義縣,東石鄉,沿線清運(不落地),Q61420004,鰲鼓村.港口村.溪下村,5470837483
嘉義縣,東石鄉,沿線清運(不落地),Q61420005,蔦松.下楫村.頂楫村.溪下(下舊埔.舊庄.中庄).,5111837419
嘉義縣,東石鄉,沿線清運(不落地),Q61420007,洲仔村.蔦松村,5098837421
嘉義縣,東石鄉,沿線清運(不落地),Q61420008,港墘村.圍潭村,5975837433
嘉義縣,東石鄉,沿線清運(不落地),Q61420010,東崙村.西崙村.塭仔村,5852837445
嘉義縣,東石鄉,沿線清運(不落地),Q61420011,網寮村.掌潭村.白水湖,5739837457
嘉義縣,東石鄉,沿線清運(不落地),Q61420013,東石村.猿樹村,5616837469
嘉義縣,東石鄉,沿線清運(不落地),Q61420014,型厝村.塭港村,5593837471
嘉義縣,義竹鄉,沿線清運(不落地),Q62420001,五保各幹道,5739837857
嘉義縣,義竹鄉,沿線清運(不落地),Q62420002,五保各巷道,5616837869
嘉義縣,義竹鄉,沿線清運(不落地),Q62420003,東後寮線,5593837871
嘉義縣,義竹鄉,沿線清運(不落地),Q62420004,新店線,5470837883
嘉義縣,義竹鄉,沿線清運(不落地),Q62420005,竿子寮線,5357837895
嘉義縣,鹿草鄉,定點清運,Q61110001,機關、學校、市場,5852837245
嘉義縣,鹿草鄉,沿線清運(不落地),Q61120002,第2組,5975837233
嘉義縣,鹿草鄉,沿線清運(不落地),Q61120003,第1組,5739837257
嘉義縣,鹿草鄉,沿線清運(不落地),Q61120004,第3組,5616837269
嘉義縣,鹿草鄉,沿線清運(不落地),Q61120005,第4組,5098837221
嘉義縣,水上鄉,沿線清運(不落地),Q60820001,路線1,5739837152
嘉義縣,水上鄉,沿線清運(不落地),Q60820002,路線2,5616837164
嘉義縣,水上鄉,沿線清運(不落地),Q60820003,路線3,5593837176
嘉義縣,水上鄉,沿線清運(不落地),Q60820004,路線4,5470837188
嘉義縣,水上鄉,沿線清運(不落地),Q60820005,路線5,5357837190
嘉義縣,水上鄉,沿線清運(不落地),Q60820006,路線6,5234837207
嘉義縣,水上鄉,沿線清運(不落地),Q60820007,路線7,5111837219
嘉義縣,中埔鄉,沿線清運(不落地),Q60620001,台3縣,5111837019
嘉義縣,中埔鄉,沿線清運(不落地),Q60620002,主要道路,5098837021
嘉義縣,中埔鄉,沿線清運(不落地),Q60620003,山區垃圾不落地路線,5975837033
嘉義縣,中埔鄉,沿線清運(不落地),Q60620004,社區路縣及周遭道路,5852837045
嘉義縣,中埔鄉,沿線清運(不落地),Q60620005,135-3縣,5739837057
嘉義縣,中埔鄉,沿線清運(不落地),Q60620006,137縣.135-1縣,5616837069
嘉義縣,中埔鄉,沿線清運(不落地),Q60620007,台3縣.台18縣,5593837071
嘉義縣,中埔鄉,定點清運,Q60610008,山區區域路線,5470837083
嘉義縣,中埔鄉,定點清運,Q60610009,嘉義縣中埔鄉(三和地區中山中華路定時定點收運路線),5357837095
嘉義縣,竹崎鄉,沿線清運(不落地),Q60420001,和平-竹崎,5739836857
嘉義縣,竹崎鄉,沿線清運(不落地),Q60410002,龍山-文峰-鹿滿,5470836883
嘉義縣,竹崎鄉,沿線清運(不落地),Q60410003,紫雲-昇平-桃源-內埔,5975836833
嘉義縣,竹崎鄉,沿線清運(不落地),Q60410004,義隆-塘興-白杞-內埔,5852836845
嘉義縣,竹崎鄉,沿線清運(不落地),Q60420005,灣橋巷1,5357836895
嘉義縣,竹崎鄉,定點清運,Q60410006,"復金緞繻-昇平桃源白杞-塘興 義隆",5234836902
嘉義縣,竹崎鄉,沿線清運(不落地),Q60420007,坑頭-沙坑-獅埜-義仁,5111836914
嘉義縣,竹崎鄉,定點清運,Q60410008,內山線-1,5098836926
嘉義縣,竹崎鄉,定點清運,Q60410009,學校其他村里偏遠山莊,5975836938
嘉義縣,竹崎鄉,定點清運,Q60410010,坑頭、沙坑、獅埜-義仁,5852836940
嘉義縣,竹崎鄉,定點清運,Q60410011,內山線-2,5739836952
嘉義縣,竹崎鄉,沿線清運(不落地),Q60410015,復金-緞繻-和平,5593836871
嘉義縣,竹崎鄉,沿線清運(不落地),Q60420016,灣橋台三線,5616836869
嘉義縣,竹崎鄉,沿線清運(不落地),Q60410017,灣橋巷2,5098836821
嘉義縣,梅山鄉,定點清運,Q60310008,瑞里村至太興岔路口清運路線,5234836702
嘉義縣,梅山鄉,定點清運,Q60310014,大南村清運路線,5111836714
嘉義縣,梅山鄉,定點清運,Q60310015,安靖永興清運路線,5098836726
嘉義縣,梅山鄉,定點清運,Q60310016,半天村及圳南圳北過山村開元后清運路線,5975836738
嘉義縣,梅山鄉,定點清運,Q60310017,太和村清運路線,5852836740
嘉義縣,梅山鄉,定點清運,Q60310018,太興山莊及瑞峰村清運路線,5739836752
嘉義縣,梅山鄉,定點清運,Q60310019,紅南坑龍眼村碧湖村清運路線,5616836764
嘉義縣,梅山鄉,沿線清運(不落地),Q60320022,樹林仔.三美庄及梅山市區清運路線,5593836776
嘉義縣,梅山鄉,沿線清運(不落地),Q60320023,梅山市區巷弄內清運路線,5470836788
嘉義縣,梅山鄉,沿線清運(不落地),Q60320024,太平村及梅山市區清運路線,5357836790
嘉義縣,梅山鄉,沿線清運(不落地),Q60320025,田頭崎.雙溪村及梅山市區清運路線,5234836807
嘉義縣,梅山鄉,沿線清運(不落地),Q60320026,大南村及梅山市區清運路線,5111836819
嘉義縣,番路鄉,沿線清運(不落地),Q60220001,甲區,5739836657
嘉義縣,番路鄉,沿線清運(不落地),Q60220002,乙區,5616836669
嘉義縣,番路鄉,定點清運,Q60210003,山區1,5593836671
嘉義縣,番路鄉,定點清運,Q60210005,山區2,5470836683
嘉義縣,大埔鄉,沿線清運(不落地),Q60720001,大埔市區,5234837102
嘉義縣,大埔鄉,沿線清運(未實施垃圾不落地),Q60730002,和平村,5111837114
嘉義縣,大埔鄉,沿線清運(未實施垃圾不落地),Q60730003,永樂村,5098837126
嘉義縣,大埔鄉,沿線清運(未實施垃圾不落地),Q60730004,茄苳村坪林,5852837140
嘉義縣,大埔鄉,沿線清運(未實施垃圾不落地),Q60730005,西興村,5975837138
嘉義縣,阿里山鄉,定點清運,Q60510001,茶山.新美.山美,5616836964
嘉義縣,阿里山鄉,定點清運,Q60510002,樂野.南山村,5593836976
嘉義縣,阿里山鄉,定點清運,Q60510003,里佳,5470836988
嘉義縣,阿里山鄉,定點清運,Q60510004,達邦十字路,5357836990
嘉義縣,阿里山鄉,定點清運,Q60510005,來吉.豐山.德恩亞納,5234837007
屏東縣,屏東市,沿線清運(不落地),T90020001,A1華山里、溝美里,5357847597
屏東縣,屏東市,沿線清運(不落地),T90020002,A5崇蘭里、崇陽、勝利、廣興、空翔,5111847711
屏東縣,屏東市,沿線清運(不落地),T90020003,A26光榮、民權、崇禮、崇智、勝豐、擇仁、建國、萬年等里,5975847535
屏東縣,屏東市,沿線清運(不落地),T90020004,A6平和、金泉、大同、武廟、端正、文明、泰安等里,5852847642
屏東縣,屏東市,沿線清運(不落地),T90020005,A7豐田、豐榮、橋北等里,5357847692
屏東縣,屏東市,沿線清運(不落地),T90020006,A8安鎮、長安、清溪、永光等里,5852847547
屏東縣,屏東市,沿線清運(不落地),T90020007,A9仁愛、斯文、中正等里,5098847628
屏東縣,屏東市,沿線清運(不落地),T90020009,A11潭墘、空翔、崇陽、崇蘭,5739847559
屏東縣,屏東市,沿線清運(不落地),T90020010,A12大武、崇武等里,5975847630
屏東縣,屏東市,沿線清運(不落地),T90020011,A13廣興、勝利等里,5470847480
屏東縣,屏東市,沿線清運(不落地),T90020012,A15橋南、豐源、長春等里,5593847573
屏東縣,屏東市,沿線清運(不落地),T90020013,A16和興、鵬程、凌雲、頂柳等里,5739847654
屏東縣,屏東市,沿線清運(不落地),T90020014,A17大洲、前進等里,5111847511
屏東縣,屏東市,沿線清運(不落地),T90020015,A19大湖、龍華、頂柳里,5616847561
屏東縣,屏東市,沿線清運(不落地),T90020016,A20頂宅、頂柳、歸心、湖南、湖西等里,5616847666
屏東縣,屏東市,沿線清運(不落地),T90020017,A21永安里,5357847492
屏東縣,屏東市,沿線清運(不落地),T90020018,A22大連里,5234847604
屏東縣,屏東市,沿線清運(不落地),T90020019,A23厚生、大埔、永順、永昌、必信等里,5593847678
屏東縣,屏東市,沿線清運(不落地),T90020020,A25三山、海豐、仁義、信和,5234847509
屏東縣,屏東市,沿線清運(不落地),T90020021,A27維新、永城、空翔等里,5470847585
屏東縣,屏東市,沿線清運(不落地),T90020022,A29公館、新興、玉成等里,5234847709
屏東縣,屏東市,沿線清運(不落地),T90020023,A30興樂、安樂、扶風、楠樹、太平、明正、慶春等里,5098847523
屏東縣,屏東市,沿線清運(不落地),T90020024,A31新生、義勇、一心、光華等,5111847616
屏東縣,屏東市,沿線清運(不落地),T90020025,A32北勢里、北興里,5470847680
屏東縣,屏東市,定點清運,T90010026,屏東縣屏東市第一區(屏東市第一區定時定點收運路線),5098847723
屏東縣,屏東市,定點清運,T90010027,屏東縣屏東市第七區(屏東市第七區定時定點收運路線),5975847735
屏東縣,屏東市,沿線清運(不落地),T90020028,A18瑞光,5852847747
屏東縣,潮州鎮,沿線清運(不落地),T92020001,永春里、光春里、興美里,5357848492
屏東縣,潮州鎮,沿線清運(不落地),T92020002,永春里、彭城里、興美里,5234848509
屏東縣,潮州鎮,沿線清運(不落地),T92020003,光華里、九塊里,5111848511
屏東縣,潮州鎮,沿線清運(不落地),T92020004,新生里、五魁里、蓬萊里,5098848523
屏東縣,潮州鎮,沿線清運(不落地),T92020005,三星里、三共里、崙東里、潮州里,5975848535
屏東縣,潮州鎮,沿線清運(不落地),T92020006,"三共、富春里、 檨子里",5852848547
屏東縣,潮州鎮,沿線清運(不落地),T92020007,三星里、四春里,5739848559
屏東縣,潮州鎮,沿線清運(不落地),T92020008,三和里、三星里、四林里,5616848561
屏東縣,潮州鎮,沿線清運(不落地),T92020009,新榮里、同榮里、八爺里,5593848573
屏東縣,潮州鎮,定點清運,T92010010,機關學校,5470848585
屏東縣,潮州鎮,定點清運,T92010011,市場、公司行號,5357848597
屏東縣,潮州鎮,定點清運,T92020012,事業廢棄物專車,5234848604
屏東縣,潮州鎮,定點清運,T92020013,備用車輛,5111848616
屏東縣,潮州鎮,定點清運,T92020014,備用車輛,5098848628
屏東縣,東港鎮,沿線清運(不落地),T92820001,東隆共和線,5616848961
屏東縣,東港鎮,沿線清運(不落地),T92820002,光復中山線,5470848985
屏東縣,東港鎮,沿線清運(不落地),T92820003,漁區線,5111849016
屏東縣,東港鎮,沿線清運(不落地),T92820004,興東線,5739848959
屏東縣,東港鎮,沿線清運(不落地),T92820005,南平嘉蓮線,5234849004
屏東縣,東港鎮,沿線清運(不落地),T92820008,新基船頭線,5357848997
屏東縣,東港鎮,沿線清運(不落地),T92820009,中正新生線,5098849028
屏東縣,東港鎮,沿線清運(未實施垃圾不落地),T92820010,農區線,5593848973
屏東縣,東港鎮,沿線清運(未實施垃圾不落地),T92830011,市場機關線,5593852370
屏東縣,恆春鎮,沿線清運(不落地),T94620001,恆春1(墾丁線)565-VT,5739849454
屏東縣,恆春鎮,沿線清運(不落地),T94620002,恆春2(鵝鑾線)768-VT,5234849404
屏東縣,恆春鎮,沿線清運(不落地),T94620003,恆春3(晚班車)KEJ-6706(藍線),5098849428
屏東縣,恆春鎮,沿線清運(不落地),T94620005,恆春5(晚班車)KEM-7873(橘線),5111849416
屏東縣,恆春鎮,沿線清運(不落地),T94620006,恆春6(茄湖線)-596UL,5975849430
屏東縣,恆春鎮,沿線清運(不落地),T94620007,恆春7(市場線)-131-T9,5616849466
屏東縣,恆春鎮,沿線清運(不落地),T94620008,恆春8(山海線)KEM-7872,5357849397
屏東縣,恆春鎮,沿線清運(不落地),T94620009,恆春9(大光線)563-VT,5852849442
屏東縣,恆春鎮,沿線清運(不落地),T94620010,恆春10(晚班線)KEC-8880(綠線),5593849478
屏東縣,恆春鎮,沿線清運(不落地),T94620011,恆春11(飯店線)KEM-7871,5470849480
屏東縣,恆春鎮,沿線清運(不落地),T94620012,鎮外路線(網紗線)598-UL,5357849492
屏東縣,萬丹鄉,沿線清運(不落地),T91320001,萬丹1,5852848442
屏東縣,萬丹鄉,沿線清運(不落地),T91320002,萬丹2,5593848478
屏東縣,萬丹鄉,沿線清運(不落地),T91320003,萬丹3,5111848416
屏東縣,萬丹鄉,沿線清運(不落地),T91320004,萬丹4,5975848430
屏東縣,萬丹鄉,沿線清運(不落地),T91320005,萬丹5,5470848480
屏東縣,萬丹鄉,沿線清運(不落地),T91320006,萬丹6,5098848428
屏東縣,萬丹鄉,沿線清運(不落地),T91320007,萬丹7,5739848454
屏東縣,萬丹鄉,沿線清運(不落地),T91320008,萬丹8,5616848466
屏東縣,長治鄉,沿線清運(不落地),T90820001,進興村、潭頭村、新潭村一部分、富麗堡、單座屋,5593848173
屏東縣,長治鄉,沿線清運(不落地),T90820002,香楊村、長興村、新潭村一部分、三座屋,5470848185
屏東縣,長治鄉,沿線清運(不落地),T90820003,崙上村、德協村、德成村大部分及新潭村一部分、三座屋,5357848197
屏東縣,長治鄉,沿線清運(不落地),T90820004,復興村、復興路到德協派出所前、德新路、玉米區、德榮村、德和村,5234848204
屏東縣,長治鄉,沿線清運(不落地),T90820005,繁華大字四村巷內及外圍環道,5111848216
屏東縣,長治鄉,沿線清運(不落地),T90820006,榮華村、繁華大字四村大馬路包括繁華路、中山路、興華街、復興街、鐵道東西巷、水源路、資生托兒所後面,5098848228
屏東縣,麟洛鄉,沿線清運(不落地),T90920001,麟洛1,5616848266
屏東縣,麟洛鄉,沿線清運(不落地),T90920002,麟洛2,5975848230
屏東縣,麟洛鄉,沿線清運(不落地),T90920003,麟洛3,5852848242
屏東縣,麟洛鄉,沿線清運(不落地),T90920004,麟洛4,5739848254
屏東縣,九如鄉,沿線清運(不落地),T90420001,東寧、玉水村,5098847923
屏東縣,九如鄉,沿線清運(不落地),T90420002,九清、九塊、九明村,5852847947
屏東縣,九如鄉,沿線清運(不落地),T90420003,玉泉村、東寧村新庄社區、三塊、大坵村,5975847935
屏東縣,九如鄉,沿線清運(不落地),T90420004,後庄村、洽興村,5739847959
屏東縣,九如鄉,沿線清運(不落地),T90420005,耆老村大坵村王厝部,5111847911
屏東縣,里港鄉,沿線清運(不落地),T90520005,"永春  春林  過江",5098848028
屏東縣,里港鄉,沿線清運(不落地),T90520006,"過江  大平  塔樓",5616847961
屏東縣,里港鄉,沿線清運(不落地),T90520007,"潮厝  玉田",5593847973
屏東縣,里港鄉,沿線清運(不落地),T90520008,"土庫  瀰力",5357847997
屏東縣,里港鄉,沿線清運(不落地),T90520009,"三部  中和",5111848016
屏東縣,里港鄉,沿線清運(不落地),T90520010,"鐵店  茄苳",5470847985
屏東縣,里港鄉,沿線清運(不落地),T90520011,"茄苳(武洛)  戴興",5234848004
屏東縣,鹽埔鄉,沿線清運(不落地),T90720001,鹽埔區(鹽北、鹽中、鹽南),5098848123
屏東縣,鹽埔鄉,沿線清運(不落地),T90720002,新圍區(新圍、新二),5975848135
屏東縣,鹽埔鄉,沿線清運(不落地),T90720003,高朗區(高朗、振興、久愛),5852848147
屏東縣,鹽埔鄉,沿線清運(不落地),T90720004,洛陽區(永隆、洛陽、彭厝、仕絨),5739848159
屏東縣,鹽埔鄉,沿線清運(不落地),T90720005,大仁區(大仁、新圍部分),5616848161
屏東縣,高樹鄉,沿線清運(不落地),T90620001,舊寮、司馬、私埤、源泉（源興路、泉興路）,5852848042
屏東縣,高樹鄉,沿線清運(不落地),T90620002,東興(舊新庄)、東振、大埔(百畝)、建興,5739848054
屏東縣,高樹鄉,沿線清運(不落地),T90620003,泰山、廣福、廣興、南華(大關巷),5975848030
屏東縣,高樹鄉,沿線清運(不落地),T90620004,高樹、長榮、源泉(同興路),5616848066
屏東縣,高樹鄉,沿線清運(不落地),T90620005,鹽樹(新厝)、豐田庄、新南(大丘園),5593848078
屏東縣,高樹鄉,沿線清運(不落地),T90620006,新豐、菜寮、東興(竹圍),5470848080
屏東縣,高樹鄉,沿線清運(不落地),T90620007,舊庄、田子、南華,5357848092
屏東縣,高樹鄉,沿線清運(不落地),T90620008,晨運,5234848109
屏東縣,高樹鄉,定點清運,T90610009,定點清運,5111848111
屏東縣,萬巒鄉,沿線清運(不落地),T92320001,萬巒1,5098848723
屏東縣,萬巒鄉,沿線清運(不落地),T92320002,萬巒2,5739848759
屏東縣,萬巒鄉,沿線清運(不落地),T92320003,萬巒3,5111848711
屏東縣,萬巒鄉,沿線清運(不落地),T92320004,萬巒4,5975848735
屏東縣,萬巒鄉,沿線清運(不落地),T92320005,萬巒5,5852848747
屏東縣,內埔鄉,沿線清運(不落地),T91220001,內埔1,5357848397
屏東縣,內埔鄉,沿線清運(不落地),T91220002,內埔2,5852848347
屏東縣,內埔鄉,沿線清運(不落地),T91220004,內埔4,5234848404
屏東縣,內埔鄉,沿線清運(不落地),T91220005,內埔5,5975848335
屏東縣,內埔鄉,沿線清運(不落地),T91220006,內埔6,5470848385
屏東縣,內埔鄉,沿線清運(不落地),T91220007,內埔7,5111848311
屏東縣,內埔鄉,沿線清運(不落地),T91220008,內埔8,5739848359
屏東縣,內埔鄉,沿線清運(不落地),T91220009,內埔9,5593848373
屏東縣,內埔鄉,沿線清運(不落地),T91220010,內埔10,5098848323
屏東縣,內埔鄉,沿線清運(不落地),T91220011,內埔3,5357984896
屏東縣,竹田鄉,沿線清運(不落地),T91120001,西勢、過溝、六巷、永豐、福田、南勢,5470848280
屏東縣,竹田鄉,沿線清運(不落地),T91120002,竹田、二崙、美崙、履豐、竹南,5357848292
屏東縣,竹田鄉,沿線清運(不落地),T91120003,頭崙、土庫、大湖(北勢)、泗洲、鳳明,5593848278
屏東縣,竹田鄉,定點清運,T91110003,事業單位機關社區散戶,5234848309
屏東縣,新埤鄉,沿線清運(不落地),T92520001,新埤線,5739848854
屏東縣,新埤鄉,沿線清運(不落地),T92520002,建功線,5616848866
屏東縣,新埤鄉,沿線清運(不落地),T92520003,餉潭線,5852848842
屏東縣,枋寮鄉,沿線清運(不落地),T94020001,枋寮1,5234849204
屏東縣,枋寮鄉,沿線清運(不落地),T94020003,枋寮2,5470849185
屏東縣,枋寮鄉,沿線清運(不落地),T94020005,枋寮3,5098849228
屏東縣,枋寮鄉,沿線清運(不落地),T94020006,枋寮7,5975849230
屏東縣,枋寮鄉,沿線清運(不落地),T94020007,枋寮4,5111849216
屏東縣,枋寮鄉,沿線清運(不落地),T94020009,枋寮5,5357849197
屏東縣,枋寮鄉,沿線清運(不落地),T94020012,枋寮8,5852849242
屏東縣,新園鄉,沿線清運(不落地),T93220001,新園1,5975849135
屏東縣,新園鄉,沿線清運(不落地),T93220002,新園2,5852849147
屏東縣,新園鄉,沿線清運(不落地),T93220003,新園3,5234849109
屏東縣,新園鄉,沿線清運(不落地),T93220004,新園4,5098849123
屏東縣,新園鄉,沿線清運(不落地),T93220006,新園5,5111849111
屏東縣,新園鄉,沿線清運(不落地),T93220007,新園6,5739849159
屏東縣,新園鄉,沿線清運(未實施垃圾不落地),T93230008,新園7,5616849161
屏東縣,新園鄉,沿線清運(未實施垃圾不落地),T93230009,新園8,5593849173
屏東縣,崁頂鄉,沿線清運(不落地),T92420001,A路線－港東線,5616848761
屏東縣,崁頂鄉,沿線清運(不落地),T92420002,B路線－力社大路,5593848773
屏東縣,崁頂鄉,沿線清運(不落地),T92420003,C路線－力社巷道,5470848785
屏東縣,崁頂鄉,定點清運,T92410004,週一定點清運路線,5357848797
屏東縣,崁頂鄉,定點清運,T92410005,週二定點清運路線,5234848804
屏東縣,崁頂鄉,定點清運,T92410006,週三定點清運路線,5111848816
屏東縣,崁頂鄉,定點清運,T92410007,週四定點清運路線,5098848828
屏東縣,崁頂鄉,定點清運,T92410008,週五定點清運路線,5975848830
屏東縣,林邊鄉,沿線清運(不落地),T92720001,林邊1,5234848909
屏東縣,林邊鄉,沿線清運(不落地),T92720002,林邊2,5975848935
屏東縣,林邊鄉,沿線清運(不落地),T92720003,林邊3,5852848947
屏東縣,林邊鄉,沿線清運(不落地),T92720004,林邊4,5111848911
屏東縣,林邊鄉,沿線清運(不落地),T92720005,林邊5,5098848923
屏東縣,南州鄉,沿線清運(不落地),T92620001,街內線,5470848880
屏東縣,南州鄉,沿線清運(不落地),T92620002,大埔線,5357848892
屏東縣,南州鄉,沿線清運(不落地),T92620003,萬華線,5593848878
屏東縣,佳冬鄉,沿線清運(不落地),T93120001,萬建、賴家、佳冬村,5739849054
屏東縣,佳冬鄉,沿線清運(不落地),T93120002,燄溫村、塭豐村,5616849066
屏東縣,佳冬鄉,沿線清運(不落地),T93120003,豐隆、昌隆、大同村,5593849078
屏東縣,佳冬鄉,沿線清運(不落地),T93120004,石光村、玉光村,5470849080
屏東縣,佳冬鄉,沿線清運(不落地),T93120005,"六根村 佳冬村 羌園村",5357849092
屏東縣,琉球鄉,沿線清運(不落地),T92920001,本、中、漁、大福村,5975849030
屏東縣,琉球鄉,沿線清運(不落地),T92920002,南、天、上、杉福村,5852849042
屏東縣,車城鄉,沿線清運(不落地),T94420001,車城1,5975849335
屏東縣,車城鄉,沿線清運(不落地),T94420002,車城2,5852849347
屏東縣,車城鄉,沿線清運(不落地),T94420003,車城3,5739849359
屏東縣,滿州鄉,沿線清運(不落地),T94720001,港口、永靖,5234849509
屏東縣,滿州鄉,沿線清運(不落地),T94720002,滿州、里德、響林,5111849511
屏東縣,滿州鄉,沿線清運(不落地),T94720003,長樂,5098849523
屏東縣,滿州鄉,沿線清運(不落地),T94720004,九棚、港仔,5975849535
屏東縣,枋山鄉,沿線清運(不落地),T94120001,枋山1,5616849266
屏東縣,枋山鄉,沿線清運(不落地),T94120002,枋山2,5593849278
屏東縣,枋山鄉,沿線清運(不落地),T94120003,枋山3,5739849254
屏東縣,三地門鄉,沿線清運(未實施垃圾不落地),T90120001,達來-三地-賽嘉-長治百合-大社,5739847759
屏東縣,三地門鄉,沿線清運(未實施垃圾不落地),T90120002,口社、馬兒-安坡-青山-青葉,5616847761
屏東縣,三地門鄉,沿線清運(未實施垃圾不落地),T90120003,德文線,5593847773
屏東縣,霧臺鄉,沿線清運(不落地),T90220001,霧台1,5470847785
屏東縣,霧臺鄉,沿線清運(不落地),T90220002,霧台2,5357847797
屏東縣,霧臺鄉,沿線清運(不落地),T90220005,霧台5,5234847804
屏東縣,瑪家鄉,沿線清運(不落地),T90320001,北葉村,5111847816
屏東縣,瑪家鄉,沿線清運(不落地),T90320002,瑪家村,5098847828
屏東縣,瑪家鄉,沿線清運(不落地),T90320003,涼山村(沿山線),5975847830
屏東縣,瑪家鄉,沿線清運(不落地),T90320004,排灣村,5852847842
屏東縣,瑪家鄉,沿線清運(不落地),T90320005,佳義村,5739847854
屏東縣,瑪家鄉,沿線清運(不落地),T90320006,涼山村,5616847866
屏東縣,瑪家鄉,沿線清運(不落地),T90320007,玉泉,5593847878
屏東縣,瑪家鄉,沿線清運(不落地),T90320008,三和,5470847880
屏東縣,瑪家鄉,沿線清運(不落地),T90320009,美園,5357847892
屏東縣,瑪家鄉,沿線清運(不落地),T90320010,三和-玉泉產業道路,5234847909
屏東縣,泰武鄉,沿線清運(不落地),T92120001,佳平、泰武,5616848666
屏東縣,泰武鄉,沿線清運(不落地),T92120002,馬仕、萬安,5593848678
屏東縣,泰武鄉,沿線清運(不落地),T92120003,佳興、平和,5975848630
屏東縣,泰武鄉,沿線清運(不落地),T92120004,武潭,5852848642
屏東縣,泰武鄉,沿線清運(不落地),T92120005,舊武潭、舊泰武,5739848654
屏東縣,來義鄉,沿線清運(不落地),T92220001,來義1,5357848692
屏東縣,來義鄉,沿線清運(不落地),T92220002,來義2,5470848680
屏東縣,來義鄉,沿線清運(不落地),T92220004,來義3,5234848709
屏東縣,春日鄉,沿線清運(不落地),T94220001,春日1,5357849292
屏東縣,春日鄉,沿線清運(不落地),T94220002,春日2,5470849280
屏東縣,獅子鄉,沿線清運(不落地),T94320001,獅子村、內獅村、南世村,5111849311
屏東縣,獅子鄉,沿線清運(不落地),T94320002,竹坑村、楓林村、丹路村,5098849323
屏東縣,獅子鄉,沿線清運(不落地),T94320003,內文村、草埔村,5234849309
屏東縣,牡丹鄉,沿線清運(不落地),T94520001,牡丹1,5593849373
屏東縣,牡丹鄉,沿線清運(不落地),T94520002,牡丹2,5470849385
屏東縣,牡丹鄉,沿線清運(不落地),T94520003,牡丹3,5616849361
臺東縣,台東市,沿線清運(不落地),V95020005,BFL-0853,5852849547
臺東縣,台東市,沿線清運(不落地),V95020006,KEF-6780,5739849559
臺東縣,台東市,沿線清運(不落地),V95020007,KEL-3991,5616849561
臺東縣,台東市,沿線清運(不落地),V95020008,KEH-5193,5593849573
臺東縣,台東市,沿線清運(不落地),V95020009,KEL-3995,5470849585
臺東縣,台東市,沿線清運(不落地),V95020010,KEH-5217,5357849597
臺東縣,台東市,沿線清運(不落地),V95020011,868-T9,5234849604
臺東縣,台東市,沿線清運(不落地),V95020013,KEM-8325,5111849616
臺東縣,台東市,沿線清運(不落地),V95020014,KEH-5218,5098849628
臺東縣,台東市,沿線清運(不落地),V95020015,KEH-5195,5975849630
臺東縣,台東市,沿線清運(不落地),V95020016,KEM-8172,5852849642
臺東縣,台東市,沿線清運(不落地),V95020017,KEF-5181,5739849654
臺東縣,台東市,沿線清運(不落地),V95020018,KEF-5180,5616849666
臺東縣,台東市,沿線清運(不落地),V95020019,KEH-5109,5593849678
臺東縣,成功鎮,沿線清運(不落地),V96120001,北庄,5357850099
臺東縣,成功鎮,沿線清運(不落地),V96120002,南庄,5234850106
臺東縣,成功鎮,沿線清運(不落地),V96120003,中華路,5111850118
臺東縣,成功鎮,沿線清運(不落地),V96120004,三民里,5098850120
臺東縣,關山鎮,沿線清運(不落地),V95620001,月眉里,5357849892
臺東縣,關山鎮,沿線清運(不落地),V95620002,德高里(德高社區),5111849911
臺東縣,關山鎮,沿線清運(不落地),V95620003,德高里(北庄社區),5593849878
